Strike,Expiry,Type,Symbol,Last,Bid,Ask,Chg,PctChg,Vol,Open_Int,IV,Root,IsNonstandard,Underlying,Underlying_Price,Quote_Time,Last_Trade_Date,JSON
182.5,2018-02-02,call,AAPL180202C00182500,2.58,2.57,2.74,-0.72,-21.818184,1156.0,5022.0,0.32923034057617184,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:55:37,"{'contractSymbol': 'AAPL180202C00182500', 'strike': 182.5, 'currency': 'USD', 'lastPrice': 2.58, 'change': -0.72, 'percentChange': -21.818184, 'volume': 1156, 'openInterest': 5022, 'bid': 2.57, 'ask': 2.74, 'contractSize': 'REGULAR', 'expiration': 1517529600, 'lastTradeDate': 1516395337, 'impliedVolatility': 0.32923034057617184, 'inTheMoney': False}"
182.5,2018-02-02,put,AAPL180202P00182500,6.85,6.45,6.65,0.5499997,8.730154,74.0,245.0,0.31909860595703116,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:49:42,"{'contractSymbol': 'AAPL180202P00182500', 'strike': 182.5, 'currency': 'USD', 'lastPrice': 6.85, 'change': 0.5499997, 'percentChange': 8.730154, 'volume': 74, 'openInterest': 245, 'bid': 6.45, 'ask': 6.65, 'contractSize': 'REGULAR', 'expiration': 1517529600, 'lastTradeDate': 1516394982, 'impliedVolatility': 0.31909860595703116, 'inTheMoney': True}"
182.5,2018-02-09,call,AAPL180209C00182500,2.9,2.92,3.0,-0.64999986,-18.309856,1278.0,2740.0,0.28186753295898437,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:58:17,"{'contractSymbol': 'AAPL180209C00182500', 'strike': 182.5, 'currency': 'USD', 'lastPrice': 2.9, 'change': -0.64999986, 'percentChange': -18.309856, 'volume': 1278, 'openInterest': 2740, 'bid': 2.92, 'ask': 3.0, 'contractSize': 'REGULAR', 'expiration': 1518134400, 'lastTradeDate': 1516395497, 'impliedVolatility': 0.28186753295898437, 'inTheMoney': False}"
182.5,2018-02-09,put,AAPL180209P00182500,7.22,7.1,7.3,0.21999979,3.1428542,114.0,156.0,0.29822479125976553,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 18:09:59,"{'contractSymbol': 'AAPL180209P00182500', 'strike': 182.5, 'currency': 'USD', 'lastPrice': 7.22, 'change': 0.21999979, 'percentChange': 3.1428542, 'volume': 114, 'openInterest': 156, 'bid': 7.1, 'ask': 7.3, 'contractSize': 'REGULAR', 'expiration': 1518134400, 'lastTradeDate': 1516385399, 'impliedVolatility': 0.29822479125976553, 'inTheMoney': True}"
182.5,2018-02-23,call,AAPL180223C00182500,3.47,3.45,3.65,-0.7299998,-17.380949,173.0,636.0,0.2472609454345703,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:57:14,"{'contractSymbol': 'AAPL180223C00182500', 'strike': 182.5, 'currency': 'USD', 'lastPrice': 3.47, 'change': -0.7299998, 'percentChange': -17.380949, 'volume': 173, 'openInterest': 636, 'bid': 3.45, 'ask': 3.65, 'contractSize': 'REGULAR', 'expiration': 1519344000, 'lastTradeDate': 1516395434, 'impliedVolatility': 0.2472609454345703, 'inTheMoney': False}"
182.5,2018-02-23,put,AAPL180223P00182500,8.05,7.7,7.95,0.8100004,11.187851,40.0,171.0,0.25965095825195317,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:50:48,"{'contractSymbol': 'AAPL180223P00182500', 'strike': 182.5, 'currency': 'USD', 'lastPrice': 8.05, 'change': 0.8100004, 'percentChange': 11.187851, 'volume': 40, 'openInterest': 171, 'bid': 7.7, 'ask': 7.95, 'contractSize': 'REGULAR', 'expiration': 1519344000, 'lastTradeDate': 1516395048, 'impliedVolatility': 0.25965095825195317, 'inTheMoney': True}"
182.5,2018-03-02,call,AAPL180302C00182500,3.85,3.8,4.0,-0.6700001,-14.82301,593.0,184.0,0.24024197265624997,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:52:46,"{'contractSymbol': 'AAPL180302C00182500', 'strike': 182.5, 'currency': 'USD', 'lastPrice': 3.85, 'change': -0.6700001, 'percentChange': -14.82301, 'volume': 593, 'openInterest': 184, 'bid': 3.8, 'ask': 4.0, 'contractSize': 'REGULAR', 'expiration': 1519948800, 'lastTradeDate': 1516395166, 'impliedVolatility': 0.24024197265624997, 'inTheMoney': False}"
182.5,2018-03-02,put,AAPL180302P00182500,8.26,8.0,8.25,0.0,0.0,17.0,23.0,0.2493971545410156,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-20 04:44:50,"{'contractSymbol': 'AAPL180302P00182500', 'strike': 182.5, 'currency': 'USD', 'lastPrice': 8.26, 'change': 0.0, 'percentChange': 0.0, 'volume': 17, 'openInterest': 23, 'bid': 8.0, 'ask': 8.25, 'contractSize': 'REGULAR', 'expiration': 1519948800, 'lastTradeDate': 1516423490, 'impliedVolatility': 0.2493971545410156, 'inTheMoney': True}"
185.0,2018-01-26,call,AAPL180126C00185000,0.25,0.24,0.25,-0.22999999,-47.916664,3716.0,7422.0,0.2211991943359375,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:59:40,"{'contractSymbol': 'AAPL180126C00185000', 'strike': 185.0, 'currency': 'USD', 'lastPrice': 0.25, 'change': -0.22999999, 'percentChange': -47.916664, 'volume': 3716, 'openInterest': 7422, 'bid': 0.24, 'ask': 0.25, 'contractSize': 'REGULAR', 'expiration': 1516924800, 'lastTradeDate': 1516395580, 'impliedVolatility': 0.2211991943359375, 'inTheMoney': False}"
185.0,2018-02-02,call,AAPL180202C00185000,1.89,1.89,1.98,-0.5200001,-21.576767,2402.0,8973.0,0.33020689331054687,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:58:46,"{'contractSymbol': 'AAPL180202C00185000', 'strike': 185.0, 'currency': 'USD', 'lastPrice': 1.89, 'change': -0.5200001, 'percentChange': -21.576767, 'volume': 2402, 'openInterest': 8973, 'bid': 1.89, 'ask': 1.98, 'contractSize': 'REGULAR', 'expiration': 1517529600, 'lastTradeDate': 1516395526, 'impliedVolatility': 0.33020689331054687, 'inTheMoney': False}"
185.0,2018-02-02,put,AAPL180202P00185000,8.61,8.25,8.4,0.80999947,10.384608,3.0,113.0,0.3198310205078124,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:42:15,"{'contractSymbol': 'AAPL180202P00185000', 'strike': 185.0, 'currency': 'USD', 'lastPrice': 8.61, 'change': 0.80999947, 'percentChange': 10.384608, 'volume': 3, 'openInterest': 113, 'bid': 8.25, 'ask': 8.4, 'contractSize': 'REGULAR', 'expiration': 1517529600, 'lastTradeDate': 1516394535, 'impliedVolatility': 0.3198310205078124, 'inTheMoney': True}"
185.0,2018-02-09,call,AAPL180209C00185000,2.16,2.14,2.32,-0.63999987,-22.857138,1589.0,2425.0,0.28955788574218744,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:55:34,"{'contractSymbol': 'AAPL180209C00185000', 'strike': 185.0, 'currency': 'USD', 'lastPrice': 2.16, 'change': -0.63999987, 'percentChange': -22.857138, 'volume': 1589, 'openInterest': 2425, 'bid': 2.14, 'ask': 2.32, 'contractSize': 'REGULAR', 'expiration': 1518134400, 'lastTradeDate': 1516395334, 'impliedVolatility': 0.28955788574218744, 'inTheMoney': False}"
185.0,2018-02-09,put,AAPL180209P00185000,9.55,8.85,9.1,-0.6300001,-6.1886063,2.0,16.0,0.3057930749511719,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 15:49:27,"{'contractSymbol': 'AAPL180209P00185000', 'strike': 185.0, 'currency': 'USD', 'lastPrice': 9.55, 'change': -0.6300001, 'percentChange': -6.1886063, 'volume': 2, 'openInterest': 16, 'bid': 8.85, 'ask': 9.1, 'contractSize': 'REGULAR', 'expiration': 1518134400, 'lastTradeDate': 1516376967, 'impliedVolatility': 0.3057930749511719, 'inTheMoney': True}"
185.0,2018-02-16,call,AAPL180216C00185000,2.45,2.42,2.54,-0.55999994,-18.60465,5956.0,30738.0,0.26197027099609377,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:59:36,"{'contractSymbol': 'AAPL180216C00185000', 'strike': 185.0, 'currency': 'USD', 'lastPrice': 2.45, 'change': -0.55999994, 'percentChange': -18.60465, 'volume': 5956, 'openInterest': 30738, 'bid': 2.42, 'ask': 2.54, 'contractSize': 'REGULAR', 'expiration': 1518739200, 'lastTradeDate': 1516395576, 'impliedVolatility': 0.26197027099609377, 'inTheMoney': False}"
185.0,2018-02-16,put,AAPL180216P00185000,9.55,9.2,9.35,0.5500002,6.1111135,429.0,3428.0,0.27747304565429687,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:45:04,"{'contractSymbol': 'AAPL180216P00185000', 'strike': 185.0, 'currency': 'USD', 'lastPrice': 9.55, 'change': 0.5500002, 'percentChange': 6.1111135, 'volume': 429, 'openInterest': 3428, 'bid': 9.2, 'ask': 9.35, 'contractSize': 'REGULAR', 'expiration': 1518739200, 'lastTradeDate': 1516394704, 'impliedVolatility': 0.27747304565429687, 'inTheMoney': True}"
185.0,2018-02-23,call,AAPL180223C00185000,2.63,2.67,2.89,-0.6199999,-19.07692,1258.0,2197.0,0.2512281909179687,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:39:41,"{'contractSymbol': 'AAPL180223C00185000', 'strike': 185.0, 'currency': 'USD', 'lastPrice': 2.63, 'change': -0.6199999, 'percentChange': -19.07692, 'volume': 1258, 'openInterest': 2197, 'bid': 2.67, 'ask': 2.89, 'contractSize': 'REGULAR', 'expiration': 1519344000, 'lastTradeDate': 1516394381, 'impliedVolatility': 0.2512281909179687, 'inTheMoney': False}"
185.0,2018-02-23,put,AAPL180223P00185000,10.05,9.4,9.65,0.0,0.0,1.0,12.0,0.2624585473632813,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-20 04:44:46,"{'contractSymbol': 'AAPL180223P00185000', 'strike': 185.0, 'currency': 'USD', 'lastPrice': 10.05, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 12, 'bid': 9.4, 'ask': 9.65, 'contractSize': 'REGULAR', 'expiration': 1519344000, 'lastTradeDate': 1516423486, 'impliedVolatility': 0.2624585473632813, 'inTheMoney': True}"
185.0,2018-03-02,call,AAPL180302C00185000,3.0,3.0,3.15,-0.6099999,-16.897505,433.0,764.0,0.24073024902343748,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:58:13,"{'contractSymbol': 'AAPL180302C00185000', 'strike': 185.0, 'currency': 'USD', 'lastPrice': 3.0, 'change': -0.6099999, 'percentChange': -16.897505, 'volume': 433, 'openInterest': 764, 'bid': 3.0, 'ask': 3.15, 'contractSize': 'REGULAR', 'expiration': 1519948800, 'lastTradeDate': 1516395493, 'impliedVolatility': 0.24073024902343748, 'inTheMoney': False}"
185.0,2018-03-02,put,AAPL180302P00185000,9.1,9.65,9.95,0.0,0.0,3.0,58.0,0.2525709509277344,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-18 19:43:56,"{'contractSymbol': 'AAPL180302P00185000', 'strike': 185.0, 'currency': 'USD', 'lastPrice': 9.1, 'change': 0.0, 'percentChange': 0.0, 'volume': 3, 'openInterest': 58, 'bid': 9.65, 'ask': 9.95, 'contractSize': 'REGULAR', 'expiration': 1519948800, 'lastTradeDate': 1516304636, 'impliedVolatility': 0.2525709509277344, 'inTheMoney': True}"
185.0,2018-04-20,call,AAPL180420C00185000,5.3,5.3,5.45,-0.5499997,-9.401705,737.0,11374.0,0.23102575622558597,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:58:40,"{'contractSymbol': 'AAPL180420C00185000', 'strike': 185.0, 'currency': 'USD', 'lastPrice': 5.3, 'change': -0.5499997, 'percentChange': -9.401705, 'volume': 737, 'openInterest': 11374, 'bid': 5.3, 'ask': 5.45, 'contractSize': 'REGULAR', 'expiration': 1524182400, 'lastTradeDate': 1516395520, 'impliedVolatility': 0.23102575622558597, 'inTheMoney': False}"
185.0,2018-04-20,put,AAPL180420P00185000,11.6,11.45,11.65,0.6500006,5.9360785,436.0,1597.0,0.2211991943359375,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:13:09,"{'contractSymbol': 'AAPL180420P00185000', 'strike': 185.0, 'currency': 'USD', 'lastPrice': 11.6, 'change': 0.6500006, 'percentChange': 5.9360785, 'volume': 436, 'openInterest': 1597, 'bid': 11.45, 'ask': 11.65, 'contractSize': 'REGULAR', 'expiration': 1524182400, 'lastTradeDate': 1516392789, 'impliedVolatility': 0.2211991943359375, 'inTheMoney': True}"
185.0,2018-06-15,call,AAPL180615C00185000,7.78,7.8,7.9,-0.52,-6.26506,219.0,5686.0,0.2370071417236328,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:57:14,"{'contractSymbol': 'AAPL180615C00185000', 'strike': 185.0, 'currency': 'USD', 'lastPrice': 7.78, 'change': -0.52, 'percentChange': -6.26506, 'volume': 219, 'openInterest': 5686, 'bid': 7.8, 'ask': 7.9, 'contractSize': 'REGULAR', 'expiration': 1529020800, 'lastTradeDate': 1516395434, 'impliedVolatility': 0.2370071417236328, 'inTheMoney': False}"
185.0,2018-06-15,put,AAPL180615P00185000,14.2,13.95,14.35,0.6499996,4.797045,135.0,1405.0,0.23511507080078126,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:37:24,"{'contractSymbol': 'AAPL180615P00185000', 'strike': 185.0, 'currency': 'USD', 'lastPrice': 14.2, 'change': 0.6499996, 'percentChange': 4.797045, 'volume': 135, 'openInterest': 1405, 'bid': 13.95, 'ask': 14.35, 'contractSize': 'REGULAR', 'expiration': 1529020800, 'lastTradeDate': 1516394244, 'impliedVolatility': 0.23511507080078126, 'inTheMoney': True}"
185.0,2018-07-20,call,AAPL180720C00185000,9.0,8.8,9.05,-0.5699997,-5.95611,120.0,3203.0,0.23603058898925777,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:31:09,"{'contractSymbol': 'AAPL180720C00185000', 'strike': 185.0, 'currency': 'USD', 'lastPrice': 9.0, 'change': -0.5699997, 'percentChange': -5.95611, 'volume': 120, 'openInterest': 3203, 'bid': 8.8, 'ask': 9.05, 'contractSize': 'REGULAR', 'expiration': 1532044800, 'lastTradeDate': 1516393869, 'impliedVolatility': 0.23603058898925777, 'inTheMoney': False}"
185.0,2018-07-20,put,AAPL180720P00185000,15.03,14.65,15.1,0.67999935,4.7386713,2.0,391.0,0.22632609619140626,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 16:36:49,"{'contractSymbol': 'AAPL180720P00185000', 'strike': 185.0, 'currency': 'USD', 'lastPrice': 15.03, 'change': 0.67999935, 'percentChange': 4.7386713, 'volume': 2, 'openInterest': 391, 'bid': 14.65, 'ask': 15.1, 'contractSize': 'REGULAR', 'expiration': 1532044800, 'lastTradeDate': 1516379809, 'impliedVolatility': 0.22632609619140626, 'inTheMoney': True}"
185.0,2018-09-21,call,AAPL180921C00185000,11.35,11.0,11.35,-0.39999962,-3.4042523,574.0,1422.0,0.24298852722167968,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:59:44,"{'contractSymbol': 'AAPL180921C00185000', 'strike': 185.0, 'currency': 'USD', 'lastPrice': 11.35, 'change': -0.39999962, 'percentChange': -3.4042523, 'volume': 574, 'openInterest': 1422, 'bid': 11.0, 'ask': 11.35, 'contractSize': 'REGULAR', 'expiration': 1537488000, 'lastTradeDate': 1516395584, 'impliedVolatility': 0.24298852722167968, 'inTheMoney': False}"
185.0,2018-09-21,put,AAPL180921P00185000,16.75,16.7,17.1,0.0,0.0,71.0,838.0,0.22959144439697265,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-18 20:36:27,"{'contractSymbol': 'AAPL180921P00185000', 'strike': 185.0, 'currency': 'USD', 'lastPrice': 16.75, 'change': 0.0, 'percentChange': 0.0, 'volume': 71, 'openInterest': 838, 'bid': 16.7, 'ask': 17.1, 'contractSize': 'REGULAR', 'expiration': 1537488000, 'lastTradeDate': 1516307787, 'impliedVolatility': 0.22959144439697265, 'inTheMoney': True}"
185.0,2019-01-18,call,AAPL190118C00185000,14.77,14.8,15.0,-0.72999954,-4.7096744,892.0,4074.0,0.2506788800048828,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:08:18,"{'contractSymbol': 'AAPL190118C00185000', 'strike': 185.0, 'currency': 'USD', 'lastPrice': 14.77, 'change': -0.72999954, 'percentChange': -4.7096744, 'volume': 892, 'openInterest': 4074, 'bid': 14.8, 'ask': 15.0, 'contractSize': 'REGULAR', 'expiration': 1547769600, 'lastTradeDate': 1516392498, 'impliedVolatility': 0.2506788800048828, 'inTheMoney': False}"
185.0,2019-01-18,put,AAPL190118P00185000,19.75,19.5,19.8,0.25,1.2820513,49.0,1020.0,0.22641764801025388,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:36:00,"{'contractSymbol': 'AAPL190118P00185000', 'strike': 185.0, 'currency': 'USD', 'lastPrice': 19.75, 'change': 0.25, 'percentChange': 1.2820513, 'volume': 49, 'openInterest': 1020, 'bid': 19.5, 'ask': 19.8, 'contractSize': 'REGULAR', 'expiration': 1547769600, 'lastTradeDate': 1516394160, 'impliedVolatility': 0.22641764801025388, 'inTheMoney': True}"
185.0,2020-01-17,call,AAPL200117C00185000,22.97,22.95,24.3,-1.3100014,-5.395393,23.0,3445.0,0.2697521755981446,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:36:27,"{'contractSymbol': 'AAPL200117C00185000', 'strike': 185.0, 'currency': 'USD', 'lastPrice': 22.97, 'change': -1.3100014, 'percentChange': -5.395393, 'volume': 23, 'openInterest': 3445, 'bid': 22.95, 'ask': 24.3, 'contractSize': 'REGULAR', 'expiration': 1579219200, 'lastTradeDate': 1516394187, 'impliedVolatility': 0.2697521755981446, 'inTheMoney': False}"
185.0,2020-01-17,put,AAPL200117P00185000,25.6,25.0,28.4,0.0,0.0,11.0,222.0,0.24575034042358396,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-17 20:56:06,"{'contractSymbol': 'AAPL200117P00185000', 'strike': 185.0, 'currency': 'USD', 'lastPrice': 25.6, 'change': 0.0, 'percentChange': 0.0, 'volume': 11, 'openInterest': 222, 'bid': 25.0, 'ask': 28.4, 'contractSize': 'REGULAR', 'expiration': 1579219200, 'lastTradeDate': 1516222566, 'impliedVolatility': 0.24575034042358396, 'inTheMoney': True}"
187.5,2018-01-26,call,AAPL180126C00187500,0.12,0.11,0.13,-0.13,-52.0,2587.0,7120.0,0.24024197265624997,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:58:49,"{'contractSymbol': 'AAPL180126C00187500', 'strike': 187.5, 'currency': 'USD', 'lastPrice': 0.12, 'change': -0.13, 'percentChange': -52.0, 'volume': 2587, 'openInterest': 7120, 'bid': 0.11, 'ask': 0.13, 'contractSize': 'REGULAR', 'expiration': 1516924800, 'lastTradeDate': 1516395529, 'impliedVolatility': 0.24024197265624997, 'inTheMoney': False}"
187.5,2018-01-26,put,AAPL180126P00187500,10.36,8.2,9.35,0.0,0.0,1.0,1.0,0.29492892578124996,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-20 04:44:27,"{'contractSymbol': 'AAPL180126P00187500', 'strike': 187.5, 'currency': 'USD', 'lastPrice': 10.36, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 1, 'bid': 8.2, 'ask': 9.35, 'contractSize': 'REGULAR', 'expiration': 1516924800, 'lastTradeDate': 1516423467, 'impliedVolatility': 0.29492892578124996, 'inTheMoney': True}"
187.5,2018-02-02,call,AAPL180202C00187500,1.3,1.28,1.45,-0.47000003,-26.553675,138.0,11061.0,0.3364324169921875,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:59:39,"{'contractSymbol': 'AAPL180202C00187500', 'strike': 187.5, 'currency': 'USD', 'lastPrice': 1.3, 'change': -0.47000003, 'percentChange': -26.553675, 'volume': 138, 'openInterest': 11061, 'bid': 1.28, 'ask': 1.45, 'contractSize': 'REGULAR', 'expiration': 1517529600, 'lastTradeDate': 1516395579, 'impliedVolatility': 0.3364324169921875, 'inTheMoney': False}"
187.5,2018-02-02,put,AAPL180202P00187500,10.23,10.15,10.7,0.009999275,0.097840264,15.0,172.0,0.3566958862304687,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 19:09:38,"{'contractSymbol': 'AAPL180202P00187500', 'strike': 187.5, 'currency': 'USD', 'lastPrice': 10.23, 'change': 0.009999275, 'percentChange': 0.097840264, 'volume': 15, 'openInterest': 172, 'bid': 10.15, 'ask': 10.7, 'contractSize': 'REGULAR', 'expiration': 1517529600, 'lastTradeDate': 1516388978, 'impliedVolatility': 0.3566958862304687, 'inTheMoney': True}"
187.5,2018-02-09,call,AAPL180209C00187500,1.59,1.56,1.64,-0.44999993,-22.05882,247.0,4465.0,0.28601788208007806,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:46:15,"{'contractSymbol': 'AAPL180209C00187500', 'strike': 187.5, 'currency': 'USD', 'lastPrice': 1.59, 'change': -0.44999993, 'percentChange': -22.05882, 'volume': 247, 'openInterest': 4465, 'bid': 1.56, 'ask': 1.64, 'contractSize': 'REGULAR', 'expiration': 1518134400, 'lastTradeDate': 1516394775, 'impliedVolatility': 0.28601788208007806, 'inTheMoney': False}"
187.5,2018-02-09,put,AAPL180209P00187500,10.72,10.8,11.25,0.0,0.0,1.0,3.0,0.3283758569335937,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-16 14:49:09,"{'contractSymbol': 'AAPL180209P00187500', 'strike': 187.5, 'currency': 'USD', 'lastPrice': 10.72, 'change': 0.0, 'percentChange': 0.0, 'volume': 1, 'openInterest': 3, 'bid': 10.8, 'ask': 11.25, 'contractSize': 'REGULAR', 'expiration': 1518134400, 'lastTradeDate': 1516114149, 'impliedVolatility': 0.3283758569335937, 'inTheMoney': True}"
187.5,2018-02-23,call,AAPL180223C00187500,1.97,2.01,2.13,-0.5999999,-23.3463,25.0,238.0,0.2474440490722656,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:43:44,"{'contractSymbol': 'AAPL180223C00187500', 'strike': 187.5, 'currency': 'USD', 'lastPrice': 1.97, 'change': -0.5999999, 'percentChange': -23.3463, 'volume': 25, 'openInterest': 238, 'bid': 2.01, 'ask': 2.13, 'contractSize': 'REGULAR', 'expiration': 1519344000, 'lastTradeDate': 1516394624, 'impliedVolatility': 0.2474440490722656, 'inTheMoney': False}"
187.5,2018-02-23,put,AAPL180223P00187500,11.65,11.25,11.45,1.1199999,10.636277,32.0,10.0,0.2628857891845704,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:39:55,"{'contractSymbol': 'AAPL180223P00187500', 'strike': 187.5, 'currency': 'USD', 'lastPrice': 11.65, 'change': 1.1199999, 'percentChange': 10.636277, 'volume': 32, 'openInterest': 10, 'bid': 11.25, 'ask': 11.45, 'contractSize': 'REGULAR', 'expiration': 1519344000, 'lastTradeDate': 1516394395, 'impliedVolatility': 0.2628857891845704, 'inTheMoney': True}"
187.5,2018-03-02,call,AAPL180302C00187500,2.43,2.32,2.45,-0.51,-17.346937,17.0,301.0,0.24127955993652345,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:30:17,"{'contractSymbol': 'AAPL180302C00187500', 'strike': 187.5, 'currency': 'USD', 'lastPrice': 2.43, 'change': -0.51, 'percentChange': -17.346937, 'volume': 17, 'openInterest': 301, 'bid': 2.32, 'ask': 2.45, 'contractSize': 'REGULAR', 'expiration': 1519948800, 'lastTradeDate': 1516393817, 'impliedVolatility': 0.24127955993652345, 'inTheMoney': False}"
190.0,2018-01-26,call,AAPL180126C00190000,0.08,0.07,0.08,-0.07000001,-46.66667,1318.0,2125.0,0.26563234375,AAPL,False,AAPL,178.46,2018-01-19 21:00:00,2018-01-19 20:56:32,"{'contractSymbol': 'AAPL180126C00190000', 'strike': 190.0, 'currency': 'USD', 'lastPrice': 0.08, 'change': -0.07000001, 'percentChange': -46.66667, 'volume': 1318, 'openInterest': 2125, 'bid': 0.07, 'ask': 0.08, 'contractSize': 'REGULAR', 'expiration': 1516924800, 'lastTradeDate': 1516395392, 'impliedVolatility': 0.26563234375, 'inTheMoney': False}"
